-277.099609, 641.601562, 676.269531
-305.419922, 652.832031, 874.023438
-323.486328, 539.550781, 886.718750
-393.310547, 383.789062, 935.058594
-217.529297, 420.410156, 905.273438
-326.904297, 0.488281, 1007.324219
-320.068359, -92.529297, 923.828125
-356.201172, -234.130859, 915.527344
-376.220703, -416.259766, 901.367188
-295.166016, -673.583984, 709.960938
-220.947266, -733.154297, 652.832031
-132.080078, -795.166016, 472.656250
-88.134766, -739.013672, 486.328125
-133.544922, -781.005859, 397.460938
-160.400391, -767.333984, 417.968750
-137.939453, -800.537109, 473.632812
-177.001953, -777.099609, 469.726562
-162.353516, -900.146484, 516.601562
-,-,-
-197.998047, 388.671875, 749.023438
-222.412109, 558.105469, 724.609375
-243.896484, 624.023438, 655.761719
-239.501953, 750.488281, 660.156250
-209.716797, 659.667969, 677.734375
-251.220703, 749.023438, 720.214844
-298.095703, 975.097656, 722.656250
-328.369141, 919.921875, 759.765625
-302.001953, 978.515625, 801.757812
-220.947266, 948.242188, 923.828125
-145.751953, 827.148438, 957.519531
-171.142578, 696.289062, 956.054688
-240.966797, 569.824219, 897.460938
-289.306641, 541.015625, 876.464844
-380.615234, 357.910156, 1077.148438
-289.306641, 144.531250, 1039.062500
-283.935547, 54.687500, 1049.804688
-324.951172, -177.490234, 836.425781
-280.517578, -415.283203, 824.218750
-232.177734, -527.099609, 770.507812
-169.677734, -726.318359, 718.261719
-110.595703, -779.052734, 612.792969
-35.400391, -840.576172, 612.304688
-118.408203, -708.251953, 474.609375
-94.970703, -814.697266, 349.121094
-124.267578, -799.560547, 301.757812
-119.873047, -848.388672, 345.703125
-135.009766, -838.623047, 406.250000
-161.376953, -864.990234, 381.835938
-,-,-
-283.935547, 625.000000, 723.632812
-293.212891, 533.691406, 725.585938
-284.912109, 589.843750, 703.125000
-228.759766, 623.046875, 670.410156
-270.751953, 596.679688, 763.183594
-295.166016, 760.742188, 649.902344
-322.509766, 848.632812, 661.132812
-333.251953, 927.246094, 716.308594
-339.111328, 883.789062, 711.425781
-320.068359, 891.601562, 809.082031
-262.451172, 810.546875, 903.320312
-264.892578, 720.214844, 971.679688
-214.111328, 589.843750, 922.851562
-270.751953, 483.398438, 996.093750
-226.318359, 419.433594, 1048.339844
-160.400391, 289.062500, 902.343750
-309.814453, 46.875000, 1012.695312
-319.091797, -185.302734, 851.074219
-298.583984, -280.029297, 791.992188
-282.470703, -586.669922, 829.589844
-193.603516, -609.130859, 740.722656
-75.439453, -833.251953, 687.500000
-56.396484, -774.169922, 594.726562
-69.091797, -802.490234, 470.703125
-76.904297, -780.029297, 421.875000
-89.111328, -843.505859, 372.558594
-107.666016, -838.623047, 318.359375
-114.013672, -750.732422, 392.089844
-113.037109, -836.181641, 580.078125
-,-,-
-253.662109, 470.703125, 700.683594
-197.998047, 461.914062, 715.820312
-204.345703, 579.101562, 632.324219
-198.486328, 686.523438, 621.093750
-177.978516, 687.011719, 566.894531
-197.998047, 775.878906, 658.203125
-191.650391, 772.460938, 710.937500
-260.009766, 956.542969, 704.101562
-268.310547, 968.750000, 767.578125
-229.736328, 860.351562, 798.828125
-228.759766, 840.820312, 902.343750
-188.232422, 807.617188, 919.921875
-162.353516, 698.242188, 891.113281
-198.486328, 590.820312, 981.445312
-175.537109, 429.687500, 902.343750
-207.275391, 396.972656, 1085.937500
-491.943359, 282.226562, 957.519531
-169.189453, -31.005859, 1082.031250
-105.224609, -53.466797, 1056.640625
-163.818359, -291.259766, 893.066406
-130.615234, -409.912109, 930.175781
-95.947266, -536.376953, 854.492188
-60.791016, -565.185547, 829.589844
-49.072266, -656.494141, 741.699219
-13.916016, -747.314453, 624.023438
-45.654297, -655.517578, 497.070312
-22.216797, -842.529297, 506.835938
-40.771484, -704.833984, 427.734375
-55.419922, -772.705078, 490.234375
-89.111328, -862.060547, 481.445312
-51.025391, -889.404297, 437.011719
-,-,-
-130.615234, 741.210938, 507.324219
-123.779297, 791.015625, 536.132812
-162.353516, 898.437500, 535.156250
